stop_id,stop_name,stop_lat,stop_lon,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
ITHS02855,Talamona,46.13952,9.599528,18850101,18770101,18850101,window_1877_1885,
ITHS02856,Talamone,42.56461,11.164524,18760101,,18760101,open_by_1876,
ITHS02858,Taormina Giardini,37.845429,15.282584,18850101,18770101,18850101,window_1877_1885,
ITHS02859,Tarantasca,44.4988942,7.5348735,18990101,18860101,18990101,window_1886_1899,
ITHS02860,Taranto,40.483727,17.224059,18760101,,18760101,open_by_1876,
ITHS02861,Tarcento,46.209134,13.196211,18760101,,18760101,open_by_1876,
ITHS02862,Tarsia,39.653552,16.24293,18850101,18770101,18850101,window_1877_1885,
ITHS02864,Tarvisio Boscoverde,46.505956,13.608012,18990101,18860101,18990101,window_1886_1899,
ITHS02865,Tassignano,43.8352899,10.5682994,18850101,18770101,18850101,window_1877_1885,
ITHS02866,Taurasi,40.980838,14.965804,18990101,18860101,18990101,window_1886_1899,
ITHS02867,Tavagnasco,45.5439654,7.8220415,18990101,18860101,18990101,window_1886_1899,
ITHS02868,Tavazzano,45.32629,9.402748,18760101,,18760101,open_by_1876,
ITHS02869,Tavenna,41.9086360,14.7625270,19130101,19130101,19130101,exact,
ITHS02870,Taverne,40.7455216,14.6769234,18990101,18860101,18990101,window_1886_1899,
ITHS02871,Tavernelle,45.5126644,11.4522629,18760101,,18760101,open_by_1876,
ITHS02872,Tavernerio,45.8024262,9.1464359,19120101,19120101,19120101,exact,
ITHS02873,Tavordo,46.0394789,9.1315446,18990101,18860101,18990101,window_1886_1899,
ITHS02874,Teano,41.231804,14.077075,18760101,,18760101,open_by_1876,
ITHS02875,Teggiano,40.3792090,15.5404650,18990101,18860101,18990101,window_1886_1899,
ITHS02876,Teglio Veneto,45.809887,12.858938,18990101,18860101,18990101,window_1886_1899,
ITHS02877,Telese,41.2164141,14.5270004,18760101,,18760101,open_by_1876,
ITHS02878,Telese-Cerreto,41.211709,14.526165,18850101,18770101,18850101,window_1877_1885,
ITHS02879,Tempio Pausania,40.8973821,9.1035159,18990101,18860101,18990101,window_1886_1899,
ITHS02880,Teodorano,44.0847191,12.1073599,19090101,19090101,19090101,exact,
ITHS02881,Teramo,42.660551,13.715882,18850101,18770101,18850101,window_1877_1885,
ITHS02883,Terlan,46.5359124,11.2495742,18990101,18860101,18990101,window_1886_1899,
ITHS02885,Termini,41.9016577,12.5007858,18760101,,18760101,open_by_1876,
ITHS02886,Termini Imerese,37.980132,13.703631,18990101,18860101,18990101,window_1886_1899,
ITHS02887,Termoli,42.000623,14.992805,18760101,,18760101,open_by_1876,
ITHS02888,Ternate Varano Borghi,45.781835,8.700371,18850101,18770101,18850101,window_1877_1885,
ITHS02889,Terni,42.570768,12.651091,18760101,,18760101,open_by_1876,
ITHS02890,Terno,45.688658,9.536169,18990101,18860101,18990101,window_1886_1899,
ITHS02891,Terontola,43.2121699,12.0097784,18760101,,18760101,open_by_1876,
ITHS02894,Terranova,37.0664363,14.2502445,18760101,,18760101,open_by_1876,
ITHS02895,Terranova Monferrato,45.1619661,8.5214260,18850101,18770101,18850101,window_1877_1885,
ITHS02899,Terrasa,45.1896643,8.5596960,18850101,18770101,18850101,window_1877_1885,
ITHS02900,Terrasini,38.1528221,13.0821216,18990101,18860101,18990101,window_1886_1899,
ITHS02901,Terremorte,37.8241604,15.1535163,18990101,18860101,18990101,window_1886_1899,
ITHS02902,Tertenia,39.6967569,9.5776838,19000101,19000101,19000101,exact,
ITHS02903,Terzigno,40.806926,14.503275,18990101,18860101,18990101,window_1886_1899,
ITHS02904,Terzo,44.6789513,8.4141807,18760101,,18760101,open_by_1876,
ITHS02905,Testona,44.9970418,7.7103298,18990101,18860101,18990101,window_1886_1899,
ITHS02906,Tezze di Grigno,45.990485,11.669726,18990101,18860101,18990101,window_1886_1899,
ITHS02908,Tiggiano,0.0,4.5112561156128,19130101,19130101,19130101,exact,
ITHS02909,Timonchio,45.7271869,11.3738990,18990101,18770101,18990101,window_1877_1899,
ITHS02910,Tinnura,40.2690518,8.5482204,18990101,18860101,18990101,window_1886_1899,
ITHS02911,Tirano,46.21539,10.166961,18990101,18860101,18990101,window_1886_1899,
ITHS02912,Tirso,40.0459510,8.9040290,18990101,18860101,18990101,window_1886_1899,
ITHS02913,Tissi Usini,40.689278,8.530258,18760101,,18760101,open_by_1876,
ITHS02914,Tissi-Usino,40.689278,8.530258,18850101,18770101,18850101,window_1877_1885,
ITHS02915,Tito,40.607321,15.698194,18850101,18770101,18850101,window_1877_1885,
ITHS02916,Tivoli,41.961849,12.805047,18850101,18770101,18850101,window_1877_1885,
ITHS02917,Toblach Dobbiaco,46.6933579,12.2267814,18990101,18860101,18990101,window_1886_1899,
ITHS02918,Tocco Castiglione,42.226619,13.904658,18990101,18860101,18990101,window_1886_1899,
ITHS02919,Todi Ponte Rio,42.807441388345,12.387710873318,18990101,18860101,18990101,window_1886_1899,
ITHS02920,Tolentino,43.214556,13.290501,18990101,18860101,18990101,window_1886_1899,
ITHS02921,Toline,45.787405111108,10.088253544724,19090101,19090101,19090101,exact,
ITHS02922,Tollegno,45.5930492,8.0516761,18990101,18770101,18990101,window_1877_1899,
ITHS02923,Tolmezzo,46.4053676,13.0158357,18990101,18860101,18990101,window_1886_1899,
ITHS02924,Tombolo,43.631726,10.352916,18990101,18860101,18990101,window_1886_1899,
ITHS02925,Tommaso Natale,38.1900989,13.2870142,18850101,18770101,18850101,window_1877_1885,
ITHS02926,Tonco,45.0244508,8.1900358,18760101,,18760101,open_by_1876,
ITHS02928,Tora-Presenzano,41.358861,14.04514,18850101,18770101,18850101,window_1877_1885,
ITHS02929,Torano Lattarico,39.49455,16.210509,18850101,18770101,18850101,window_1877_1885,
ITHS02930,Torchiara,40.315916,15.041267,18990101,18860101,18990101,window_1886_1899,
ITHS02931,Torello,44.4461218,7.1029197,19120101,19120101,19120101,exact,
ITHS02932,Torgiano,43.0285420,12.4413600,19090101,19090101,19090101,exact,
ITHS02933,Torino,45.060969,7.67747,18760101,,18760101,open_by_1876,
ITHS02935,Torino Dora GTT,45.0909245,7.6774044,19030101,19030101,19030101,exact,
ITHS02936,Torino Lingotto,45.0266,7.657469,19310101,19150101,19310101,window_1915_1931,
ITHS02937,Torino Porta Nuova,45.060969,7.67747,19310101,19150101,19310101,window_1915_1931,
ITHS02938,Torino Porta Susa,45.075906,7.667673,19030101,19030101,19030101,exact,
ITHS02939,Torino Stura,45.121932,7.713202,19310101,19150101,19310101,window_1915_1931,
ITHS02940,Torralba,40.482769,8.781619,18850101,18770101,18850101,window_1877_1885,
ITHS02941,Torrazza,45.2446374,8.9019098,18760101,,18760101,open_by_1876,
ITHS02943,Torre Anninziata Citta,40.754069,14.448628,18990101,18860101,18990101,window_1886_1899,
ITHS02944,Torre Annunziata,40.747131,14.463744,18760101,,18760101,open_by_1876,
ITHS02945,Torre Berretti,45.060533,8.660431,18760101,,18760101,open_by_1876,
ITHS02946,Torre Boldone,45.7223187,9.7007579,18990101,18860101,18990101,window_1886_1899,
ITHS02947,Torre Calzolari,43.2954209,12.6656185,18990101,18860101,18990101,window_1886_1899,
ITHS02948,Torre Cerchiara,39.7905441,16.4795308,18760101,,18760101,open_by_1876,
ITHS02949,Torre de' Passeri,42.244022,13.937525,18760101,,18760101,open_by_1876,
ITHS02950,Torre de' Ticenardi,45.137198,10.286849,18760101,,18760101,open_by_1876,
ITHS02951,Torre dei Picenardi,45.137198,10.286849,18850101,18770101,18850101,window_1877_1885,
ITHS02952,Torre del Greco,40.787631,14.363159,18760101,,18760101,open_by_1876,
ITHS02954,Torre Melissa,39.304391,17.108402,18760101,,18760101,open_by_1876,
ITHS02955,Torre Orsaia,40.099017,15.481204,18990101,18860101,18990101,window_1886_1899,
ITHS02956,Torre Pellice,44.818929,7.225901,18850101,18770101,18850101,window_1877_1885,
ITHS02957,Torreberetti,45.060533,8.660431,19310101,19150101,19310101,window_1915_1931,
ITHS02958,Torreberretti,45.060533,8.660431,18850101,18770101,18850101,window_1877_1885,
ITHS02959,Torregaveta,40.8114950,14.0448721,18990101,18860101,18990101,window_1886_1899,
ITHS02961,Torrenieri,43.086602,11.552385,18850101,18770101,18850101,window_1877_1885,
ITHS02962,Torrino,45.2808400,9.0526911,19010101,19010101,19010101,exact,
ITHS02963,Torrita,43.1667601,11.7716466,18760101,,18760101,open_by_1876,
ITHS02964,Torrita di Siena,43.174187,11.78758,18850101,18770101,18850101,window_1877_1885,
ITHS02965,Tortoli,39.9266045,9.6591551,18990101,18860101,18990101,window_1886_1899,
ITHS02966,Tortona,44.900126,8.861777,18760101,,18760101,open_by_1876,
ITHS02967,Tortorella,40.1120059,15.6757486,18990101,18860101,18990101,window_1886_1899,
ITHS02968,Tortoreto,42.804562,13.939012,18990101,18860101,18990101,window_1886_1899,
ITHS02969,Trabia,37.996408,13.65567,18760101,,18760101,open_by_1876,
ITHS02970,Tradate,45.710355114012,8.906816117777,18990101,18860101,18990101,window_1886_1899,
ITHS02971,Tramuschio,44.9580150,11.0903442,19050101,19050101,19050101,exact,
ITHS02972,Tramutola,40.3148645,15.7903642,18990101,18860101,18990101,window_1886_1899,
ITHS02973,Trani,41.272693,16.417646,18760101,,18760101,open_by_1876,
ITHS02974,Trapani,38.017092,12.518814,18850101,18770101,18850101,window_1877_1885,
ITHS02975,Trappa,44.185375,7.994435,18990101,18860101,18990101,window_1886_1899,
ITHS02976,Trappeto,38.065089,13.036873,18990101,18860101,18990101,window_1886_1899,
ITHS02977,Trasanni,43.7557770,12.6656767,19110101,19110101,19110101,exact,
ITHS02978,Trebaseleghe,45.581509,12.040046,19100101,19100101,19100101,exact,
ITHS02979,Trebisacce,39.865561,16.532173,18760101,,18760101,open_by_1876,
ITHS02981,Trecate,45.428589,8.739561,18760101,,18760101,open_by_1876,
ITHS02982,Trecella,45.512792,9.480674,18990101,18860101,18990101,window_1886_1899,
ITHS02983,Treglio,42.2670542,14.4250671,19130101,19130101,19130101,exact,
ITHS02984,Tregnago,45.5287375,11.1604271,19050101,19050101,19050101,exact,
ITHS02985,Tremestieri,38.150323,15.535528,18760101,,18760101,open_by_1876,
ITHS02986,Trento,46.072414,11.118941,18760101,,18760101,open_by_1876,
ITHS02987,Trepuzzi,40.40964,18.076902,18760101,,18760101,open_by_1876,
ITHS02988,Trequanda,43.1889394,11.6673852,18990101,18860101,18990101,window_1886_1899,
ITHS02989,Tresenda-Aprica-Teglio,46.162082,10.083754,18990101,18860101,18990101,window_1886_1899,
ITHS02990,Tresinaro,44.5565541,10.6693311,18990101,18770101,18990101,window_1877_1899,
ITHS02991,Tresivio-Poggiridenti-Piateda,46.1668806,9.9338930,19030101,19030101,19030101,exact,
ITHS02992,Tresnuraghes,40.2521042,8.5199603,18990101,18860101,18990101,window_1886_1899,
ITHS02993,Trestina,43.352163125598,12.232818094014,18990101,18860101,18990101,window_1886_1899,
ITHS02995,Treveglio ovest,45.521762,9.580281,19310101,19150101,19310101,window_1915_1931,
ITHS02996,Trevi,42.8762,12.733709,18760101,,18760101,open_by_1876,
ITHS02997,Treviglio,45.515063,9.587919,18760101,,18760101,open_by_1876,
ITHS02998,Trevignano-Signoressa,45.74789,12.103123,18990101,18860101,18990101,window_1886_1899,
ITHS02999,Treviso,45.659608,12.24614,18760101,,18760101,open_by_1876,
ITHS03000,Treviso Centrale,45.659608,12.24614,18990101,18860101,18990101,window_1886_1899,
ITHS03001,Trezzano sul Naviglio,45.422203,9.071196,18990101,18860101,18990101,window_1886_1899,
ITHS03002,Tricalle,42.3605730,13.8360472,19100101,19100101,19100101,exact,
ITHS03003,Tricase,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS03004,Tricesimo,46.1605618,13.2125359,18760101,,18760101,open_by_1876,
ITHS03005,Trieste,45.657456,13.771873,18760101,,18760101,open_by_1876,
ITHS03006,Trieste Airport,45.821406175792,13.48642152862,19310101,19150101,19310101,window_1915_1931,
ITHS03007,Trieste Centrale,45.657456,13.771873,18990101,18860101,18990101,window_1886_1899,
ITHS03008,Triggiano,0.0,4.5112561156128,19010101,19010101,19010101,exact,
ITHS03009,Trinità,44.5088963,7.7635187,19030101,19030101,19030101,exact,
ITHS03010,Trinitapoli,41.3588527,16.0874365,18760101,,18760101,open_by_1876,
ITHS03011,Trino Vercellese,45.190066,8.294093,18990101,18860101,18990101,window_1886_1899,
ITHS03012,Trivigno,40.588598,15.997824,18850101,18770101,18850101,window_1877_1885,
ITHS03013,Trofarello,44.980471,7.735206,18760101,,18760101,open_by_1876,
ITHS03014,Troia-Castelluccio Sauri(Giardinetti),41.319829,15.421123,18990101,18860101,18990101,window_1886_1899,
ITHS03015,Tromello,45.211988,8.872154,18990101,18860101,18990101,window_1886_1899,
ITHS03016,Tronzano,45.342929,8.168395,18760101,,18760101,open_by_1876,
ITHS03017,Tropea,38.672302,15.894568,18990101,18860101,18990101,window_1886_1899,
ITHS03018,Tufara (Campobasso),41.4817302,14.9467897,19030101,19030101,19030101,exact,
ITHS03019,Tufo,41.013853,14.815962,18990101,18860101,18990101,window_1886_1899,
ITHS03020,Tuglie,0.0,4.5112561156128,19120101,19120101,19120101,exact,
ITHS03021,Tuoro,41.0849201,14.3645318,18850101,18770101,18850101,window_1877_1885,
ITHS03022,Turbigo,45.528194696773,8.738947674444,18990101,18860101,18990101,window_1886_1899,
ITHS03023,Turi,0.0,4.5112561156128,19060101,19060101,19060101,exact,
ITHS03024,Tusa,38.007989,14.256693,18990101,18860101,18990101,window_1886_1899,
ITHS03025,Tuturano,40.550726,17.979016,18760101,,18760101,open_by_1876,
ITHS03026,Udine,46.055791,13.242003,18760101,,18760101,open_by_1876,
ITHS03027,Ugento-Taurisano,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS03028,Umbertide,43.286047411333,12.340234020903,18990101,18860101,18990101,window_1886_1899,
ITHS03029,Uras,39.7006430,8.7000300,18760101,,18760101,open_by_1876,
ITHS03030,Urbania,43.6682570,12.5241126,18990101,18860101,18990101,window_1886_1899,
ITHS03031,Urbino,43.7262608,12.6363135,18990101,18860101,18990101,window_1886_1899,
ITHS03032,Urbisaglia,43.1972449,13.3773817,18990101,18860101,18990101,window_1886_1899,
ITHS03033,Ururi Rotello,41.801134,14.953072,18850101,18770101,18850101,window_1877_1885,
ITHS03034,Usmate,45.6508120,9.3623836,18760101,,18760101,open_by_1876,
ITHS03036,Uta,39.2909789,8.9542602,18760101,,18760101,open_by_1876,
ITHS03037,Vaccarella,41.1500722,14.6663160,18990101,18860101,18990101,window_1886_1899,
ITHS03038,Vaciglio,44.6125109,10.9386219,18990101,18860101,18990101,window_1886_1899,
ITHS03039,Vada,43.352641,10.470376,18850101,18770101,18850101,window_1877_1885,
ITHS03040,Vado,44.3174852,11.2581749,18760101,,18760101,open_by_1876,
ITHS03041,Vado Ligure,44.2714401,8.4382205,18850101,18770101,18850101,window_1877_1885,
ITHS03042,Vaglia,43.924442,11.284576,18990101,18860101,18990101,window_1886_1899,
ITHS03043,Vaglio,45.6023728,8.0804731,18850101,18770101,18850101,window_1877_1885,
ITHS03045,Vairano-Caianello,41.317446,14.104022,18760101,,18760101,open_by_1876,
ITHS03046,Vairano Scalo,41.3178245,14.1050073,18990101,18860101,18990101,window_1886_1899,
ITHS03048,Valcorrente,37.5395721,14.9540003,18990101,18860101,18990101,window_1886_1899,
ITHS03049,Valdagno,45.6445885,11.2829406,18990101,18860101,18990101,window_1886_1899,
ITHS03050,Valduggia,45.7283690,8.3299230,18990101,18860101,18990101,window_1886_1899,
ITHS03051,Valentano,42.5684597,11.8187556,19110101,19110101,19110101,exact,
ITHS03052,Valenza,45.023527,8.625808,18760101,,18760101,open_by_1876,
ITHS03053,Valenzano,0.0,4.5112561156128,19070101,19070101,19070101,exact,
ITHS03054,Valeriano,46.1682736,12.9206195,19130101,19130101,19130101,exact,
ITHS03055,Valle,44.4593864,8.0884774,18760101,,18760101,open_by_1876,
ITHS03056,Valle dell'Aniene Mandela Sambuci,42.016212,12.921976,19310101,19150101,19310101,window_1915_1931,
ITHS03057,Valle di Maddaloni,41.087558,14.426049,18760101,,18760101,open_by_1876,
ITHS03058,Valle Lomellina,45.150588,8.685874,18850101,18770101,18850101,window_1877_1885,
ITHS03059,Valle Mosso,45.6346399,8.1415916,18990101,18860101,18990101,window_1886_1899,
ITHS03060,Vallecrosia,43.787619,7.634997,19040101,19040101,19040101,exact,
ITHS03061,Valledolmo,37.709073,13.756029,18850101,18770101,18850101,window_1877_1885,
ITHS03062,Vallelunga,37.691542,13.846428,18850101,18770101,18850101,window_1877_1885,
ITHS03063,Vallo della Lucania Castelnuovo,40.233316,15.266511,18990101,18860101,18990101,window_1886_1899,
ITHS03064,Valmadonna,44.972588,8.610667,18760101,,18760101,open_by_1876,
ITHS03065,Valmadrera,45.846439,9.368183,18990101,18860101,18990101,window_1886_1899,
ITHS03066,Valmontone,41.774291,12.923696,18760101,,18760101,open_by_1876,
ITHS03067,Valmozzola,44.5855083,9.8691506,18990101,18860101,18990101,window_1886_1899,
ITHS03068,Valperga,45.369508,7.66101,18850101,18770101,18850101,window_1877_1885,
ITHS03069,Valpiana,45.8848856,9.7419155,19010101,19010101,19010101,exact,
ITHS03073,Valtesse,45.7152378,9.6685547,19070101,19070101,19070101,exact,
ITHS03074,Valvasone,45.9961488,12.8643951,18990101,18860101,18990101,window_1886_1899,
ITHS03075,Vanzaghello-Magnago,45.577720093533,8.7874883113884,18990101,18860101,18990101,window_1886_1899,
ITHS03076,Vanzago,45.5268256,8.9949548,18850101,18770101,18850101,window_1877_1885,
ITHS03078,Varallo Sesia,45.815227,8.256606,18990101,18860101,18990101,window_1886_1899,
ITHS03079,Varano,43.574729,13.523436,18760101,,18760101,open_by_1876,
ITHS03080,Varazze,44.356842,8.566682,18760101,,18760101,open_by_1876,
ITHS03081,Varedo,45.595483954932,9.1532284876406,18990101,18860101,18990101,window_1886_1899,
ITHS03082,Varenna-Esino-Perledo,46.0150939,9.2862321,19020101,19020101,19020101,exact,
ITHS03083,Varese,45.816201,8.833089,18760101,,18760101,open_by_1876,
ITHS03084,Varese Casbeno,45.81494272018,8.8113271776616,18990101,18860101,18990101,window_1886_1899,
ITHS03085,Varignana,44.436796,11.523078,19130101,19130101,19130101,exact,
ITHS03086,Varigotti,44.1817539,8.4039742,18990101,18860101,18990101,window_1886_1899,
ITHS03087,Varzo,46.2067143,8.2544931,19070101,19070101,19070101,exact,
ITHS03088,Vasto,42.1243400,14.7059230,18760101,,18760101,open_by_1876,
ITHS03089,Vastogirardi,41.739482,14.249334,18990101,18860101,18990101,window_1886_1899,
ITHS03090,Vedasco,45.8748538,8.5461040,19120101,19120101,19120101,exact,
ITHS03091,Veggia,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS03092,Veglie-Salice,40.3898454,17.9653726,19080101,19080101,19080101,exact,
ITHS03093,Velletri,41.682421,12.780864,18760101,,18760101,open_by_1876,
ITHS03094,Vello,45.753366518705,10.082332957029,19090101,19090101,19090101,exact,
ITHS03095,Venafro,41.482975,14.048722,18990101,18860101,18990101,window_1886_1899,
ITHS03096,Venaria R.,45.1348114,7.6268658,18850101,18770101,18850101,window_1877_1885,
ITHS03097,Venaria Reale,45.1348114,7.6268658,18760101,,18760101,open_by_1876,
ITHS03098,Venego Inferiore,45.736735252216,8.8951011073725,18990101,18860101,18990101,window_1886_1899,
ITHS03099,Venetico,38.216502,15.367076,18990101,18860101,18990101,window_1886_1899,
ITHS03100,Venezia,45.43995,12.320091,18760101,,18760101,open_by_1876,
ITHS03101,Venezia Marittima,45.43995,12.320091,19090101,19090101,19090101,exact,
ITHS03102,Venezia Mestre,45.482123,12.232069,18990101,18860101,18990101,window_1886_1899,
ITHS03103,Venezia Santa Lucia,45.4410753,12.3210322,18990101,18860101,18990101,window_1886_1899,
